X,y
0.0,1.1050488559600935
0.10101010101010101,3.1390703677068847
0.20202020202020202,-0.0694713709786573
0.30303030303030304,0.8008549326677865
0.40404040404040403,0.5826197220081639
0.5050505050505051,4.560438397345405
0.6060606060606061,1.8884428454992503
0.7070707070707071,1.25741873034805
0.8080808080808081,2.6697523823418763
0.9090909090909091,-0.43274558931601104
1.0101010101010102,-0.7200797102877416
1.1111111111111112,4.9066241624770255
1.2121212121212122,-1.759227665733238
1.3131313131313131,-0.5847687210557959
1.4141414141414141,2.262071323206721
1.5151515151515151,5.950619986701154
1.6161616161616161,3.932302363415062
1.7171717171717171,2.3878609547467935
1.8181818181818181,6.432875502992714
1.9191919191919191,5.7747753641862225
2.0202020202020203,-2.8032467592723425
2.121212121212121,2.5153113242450473
2.2222222222222223,2.4281865752956713
2.323232323232323,7.9236217615154345
2.4242424242424243,6.146452158506623
2.525252525252525,2.886149877022661
2.6262626262626263,8.3377326411884
2.727272727272727,6.446933257118059
2.8282828282828283,5.572824534322816
2.929292929292929,3.654475799743102
3.0303030303030303,7.663531876980149
3.131313131313131,8.00972604987814
3.2323232323232323,5.559820826473091
3.3333333333333335,10.081125994328831
3.4343434343434343,9.816711935834354
3.5353535353535355,5.041253978480363
3.6363636363636362,9.281604091267848
3.7373737373737375,6.405260347580993
3.8383838383838382,9.225661241312466
3.9393939393939394,10.251862465049202
4.040404040404041,7.422682490603368
4.141414141414141,11.201747243632429
4.242424242424242,11.223115352047612
4.343434343434343,7.062762307911424
4.444444444444445,8.58868149832645
4.545454545454545,10.318901993856057
4.646464646464646,9.106274857514924
4.747474747474747,12.994757947401457
4.848484848484849,12.705138176779236
4.94949494949495,10.93066155593097
5.05050505050505,15.594321172020813
5.151515151515151,8.822410765019523
5.252525252525253,11.196819166726904
5.353535353535354,13.585636738396538
5.454545454545454,13.325454890122433
5.555555555555555,10.982094055488538
5.656565656565657,16.45351098479286
5.757575757575758,11.317529683644956
5.858585858585858,15.461910034047976
5.959595959595959,10.154241063596045
6.0606060606060606,13.647149423980578
6.161616161616162,12.694460318358143
6.262626262626262,12.272262110722117
6.363636363636363,15.198354875489576
6.4646464646464645,14.70370222647921
6.565656565656566,15.787170895783857
6.666666666666667,18.04130046520225
6.767676767676767,18.689771748967473
6.8686868686868685,15.715051862852029
6.96969696969697,14.036878388488114
7.070707070707071,15.389310942779739
7.171717171717171,17.894077092756433
7.2727272727272725,14.454832707650972
7.373737373737374,21.267090485245188
7.474747474747475,16.975283568086425
7.575757575757575,14.817133421826561
7.6767676767676765,19.193654729920866
7.777777777777778,17.59465354743042
7.878787878787879,21.526657995716512
7.979797979797979,17.36683901038885
8.080808080808081,20.256920649864163
8.181818181818182,16.663750719741603
8.282828282828282,22.695607204783222
8.383838383838384,18.43731458366047
8.484848484848484,22.657176593151487
8.585858585858587,23.32663648485183
8.686868686868687,20.73485043025825
8.787878787878787,23.558673252864317
8.88888888888889,19.348234442044717
8.98989898989899,22.3523852882623
9.09090909090909,20.872945340412166
9.191919191919192,24.859415019504194
9.292929292929292,22.45335538500168
9.393939393939394,21.525798878370967
9.494949494949495,23.3343422922336
9.595959595959595,25.460645809505603
9.696969696969697,22.38311548871271
9.797979797979798,24.14979658275089
9.8989898989899,25.62814527280989
10.0,22.857004471088107
