X,y
0.0,0.8098828124170585
0.10101010101010101,1.4587065393765997
0.20202020202020202,-0.8708850529901678
0.30303030303030304,-1.683642940688086
0.40404040404040403,0.20747382401005596
0.5050505050505051,1.5088255759206464
0.6060606060606061,2.6683625038798944
0.7070707070707071,2.66332818652364
0.8080808080808081,0.7288055589425209
0.9090909090909091,-0.408035927706466
1.0101010101010102,3.6528327667525584
1.1111111111111112,2.509153345943557
1.2121212121212122,1.6511239868615326
1.3131313131313131,4.449045948509378
1.4141414141414141,8.246386282019508
1.5151515151515151,3.5270653736213653
1.6161616161616161,3.3988414712600883
1.7171717171717171,6.588664633112019
1.8181818181818181,1.0629192189716452
1.9191919191919191,1.988691859032007
2.0202020202020203,4.74698227337498
2.121212121212121,4.120957698166697
2.2222222222222223,4.85407237458273
2.323232323232323,6.778024565983352
2.4242424242424243,5.273334991845239
2.525252525252525,8.380550608548068
2.6262626262626263,6.7356847456438
2.727272727272727,5.877808060647123
2.8282828282828283,4.748779104178734
2.929292929292929,4.703720780170134
3.0303030303030303,8.202738741354649
3.131313131313131,2.896240746921598
3.2323232323232323,9.682798813653406
3.3333333333333335,8.496364563819569
3.4343434343434343,7.882992421417963
3.5353535353535355,7.487798313892808
3.6363636363636362,7.8135806716731935
3.7373737373737375,12.567888653168765
3.8383838383838382,10.202406000543519
3.9393939393939394,8.21285838657547
4.040404040404041,8.270347024245227
4.141414141414141,9.169258602335134
4.242424242424242,12.540287999859192
4.343434343434343,10.222629120519251
4.444444444444445,7.317740746870525
4.545454545454545,9.218527630737713
4.646464646464646,10.539399669205423
4.747474747474747,10.239235295436243
4.848484848484849,10.986846724674109
4.94949494949495,15.149549197792687
5.05050505050505,11.200705057352721
5.151515151515151,8.464505275902297
5.252525252525253,11.812431667431385
5.353535353535354,13.428297426138407
5.454545454545454,15.192307408307002
5.555555555555555,16.526873762842868
5.656565656565657,11.95960076627978
5.757575757575758,15.885561920345303
5.858585858585858,15.790725188228244
5.959595959595959,14.447180396918437
6.0606060606060606,10.175779267090789
6.161616161616162,16.71053992826277
6.262626262626262,13.571932845192876
6.363636363636363,12.320924562735252
6.4646464646464645,13.140289915770136
6.565656565656566,13.533520594965635
6.666666666666667,15.537575145034616
6.767676767676767,15.795977947210167
6.8686868686868685,15.894052259034396
6.96969696969697,15.263119926694772
7.070707070707071,17.412489552040782
7.171717171717171,16.91836901673919
7.2727272727272725,16.760707166841094
7.373737373737374,19.02033552472558
7.474747474747475,17.860359995272017
7.575757575757575,18.64684018993955
7.6767676767676765,20.113539661458073
7.777777777777778,18.341512188314905
7.878787878787879,19.636546202672246
7.979797979797979,20.48625042299982
8.080808080808081,16.82614999595642
8.181818181818182,20.76076675272949
8.282828282828282,19.11082359191741
8.383838383838384,19.033455842813648
8.484848484848484,22.633640688675495
8.585858585858587,22.51181745570181
8.686868686868687,20.704771729460926
8.787878787878787,24.28607248549747
8.88888888888889,22.436590866552446
8.98989898989899,20.776100378811368
9.09090909090909,22.141179933133575
9.191919191919192,23.208417618604315
9.292929292929292,22.575411119605413
9.393939393939394,26.853380996262096
9.494949494949495,23.51303955059198
9.595959595959595,23.871166986073007
9.696969696969697,19.85976743971799
9.797979797979798,24.56525250986047
9.8989898989899,22.06219768870904
10.0,24.65639920998573
