X,y
0.0,0.2176804688635452
0.10101010101010101,-2.1307895205911365
0.20202020202020202,-1.186079391959331
0.30303030303030304,-1.4245115877855754
0.40404040404040403,1.4905208374129595
0.5050505050505051,-1.912948753960838
0.6060606060606061,2.256530524768765
0.7070707070707071,0.52530638913535
0.8080808080808081,-3.887541843922739
0.9090909090909091,0.7023183801259012
1.0101010101010102,1.8002251313838422
1.1111111111111112,5.7754401394912005
1.2121212121212122,3.1381356959013393
1.3131313131313131,0.6614550774628032
1.4141414141414141,2.2542284681887104
1.5151515151515151,5.742550322285384
1.6161616161616161,2.3225624164515275
1.7171717171717171,2.49746427057689
1.8181818181818181,2.6488814721619605
1.9191919191919191,3.1621596383083843
2.0202020202020203,1.525671517599763
2.121212121212121,2.793668768715065
2.2222222222222223,4.194365512111289
2.323232323232323,3.8063535694123583
2.4242424242424243,5.166315274581358
2.525252525252525,7.974581833797181
2.6262626262626263,5.926726045868247
2.727272727272727,5.591329612235174
2.8282828282828283,7.589169709826171
2.929292929292929,7.436591923419343
3.0303030303030303,8.081206038846336
3.131313131313131,9.776631796927527
3.2323232323232323,5.0462434794528
3.3333333333333335,6.64596131376471
3.4343434343434343,8.624587502376205
3.5353535353535355,5.615861316115012
3.6363636363636362,8.300334158120322
3.7373737373737375,8.206282069773286
3.8383838383838382,7.919433847412263
3.9393939393939394,12.096436819242037
4.040404040404041,8.430672052610369
4.141414141414141,11.220015165084941
4.242424242424242,10.329322086464705
4.343434343434343,11.833345282193749
4.444444444444445,12.982017062413304
4.545454545454545,12.279785718881334
4.646464646464646,8.54056594579407
4.747474747474747,14.913050962983267
4.848484848484849,9.726467899698276
4.94949494949495,11.21681334600027
5.05050505050505,8.435818568561519
5.151515151515151,11.727996335897426
5.252525252525253,14.099987157010295
5.353535353535354,12.549647755153353
5.454545454545454,11.404128187305844
5.555555555555555,12.07616818003131
5.656565656565657,14.700316076721725
5.757575757575758,11.769478469353663
5.858585858585858,11.49108256893976
5.959595959595959,12.866419330692436
6.0606060606060606,16.33961583070191
6.161616161616162,14.875811122822153
6.262626262626262,11.581652718926392
6.363636363636363,13.837502814296846
6.4646464646464645,15.251743062783707
6.565656565656566,16.56476391573011
6.666666666666667,14.604975026128669
6.767676767676767,18.560192305824526
6.8686868686868685,15.413004112830492
6.96969696969697,17.20685120518312
7.070707070707071,18.00383715960498
7.171717171717171,14.66726684316499
7.2727272727272725,17.22048296301075
7.373737373737374,16.99346571231327
7.474747474747475,17.47858202239736
7.575757575757575,21.80133242061652
7.6767676767676765,15.678987467954254
7.777777777777778,17.136760651723193
7.878787878787879,20.092001940766426
7.979797979797979,17.033139305196105
8.080808080808081,22.547135208686516
8.181818181818182,17.929705053920216
8.282828282828282,22.211294250916232
8.383838383838384,20.365686204093862
8.484848484848484,21.708401712357965
8.585858585858587,21.973107860626566
8.686868686868687,23.63928177695953
8.787878787878787,19.140151132634625
8.88888888888889,21.049450591632326
8.98989898989899,20.17406030553661
9.09090909090909,19.333112243728543
9.191919191919192,22.31571734250552
9.292929292929292,20.905474906658924
9.393939393939394,21.88172285031717
9.494949494949495,22.447220781488095
9.595959595959595,28.381179144813967
9.696969696969697,19.351133695077714
9.797979797979798,20.81248255621899
9.8989898989899,22.209944185063808
10.0,28.520621292385407
